CourseSectionOrigID,Bb_UserPK,EnrollmentStatus,EnrollmentReason,Gender,FinalGradeCEMS,Gradebook_Item,Item_Position,Gradebook_Type,Gradebook_Date,Grade_Category,Status,Points_Earned,Points_Attempted,Points_Possible,last_access_date
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,WORK ATTEMPTED,7,T,NULL,,,373.87333,535,535,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,0.1: Message Your Instructor,9,N,55:26.7,,,5,0,5,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,0.2: Intro Assignment - Discussion Board,10,N,08:08.4,Hw,,5,0,5,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,0.3: Intro Assignment - Submitting Files,11,N,31:43.7,Hw,,5,0,5,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,1.1: Quiz,12,N,49:45.0,Qz,,10,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,1.2: Quiz,13,N,45:49.4,Qz,,10,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,1.3: Create a Living Creature,14,N,23:19.0,Hw,,6,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,1.3: Create a Living Creature - Discussion Board,15,N,24:20.4,Hw,,4,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,1.4: Negative Feedback Loop Flowchart,16,N,48:29.0,Hw,,8.13,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,1.5: Quiz,17,N,50:32.4,Qz,,8,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 1 Assessment: Pickle Autopsy Lab,18,N,NULL,Hw,,NULL,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,,,61.13,105,105,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,2.1: Types of Membranes,20,N,24:09.5,Hw,,7.5,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,2.2 - 2.3: Quiz,21,N,18:23.5,Qz,,6,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,2.4 - 2.5 Quiz,22,N,06:04.8,Qz,,7,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,2.6: Quiz,23,N,23:11.9,Qz,,9,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 2 Assessment: Test,24,N,33:41.8,Qz,,24,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,3.1: Models of the Integumentary System,25,N,04:15.5,Hw,,10,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,3.2 - 3.3: Quiz,26,N,04:54.6,Qz,,5,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,3.4: Skin Twin - Discussion Board,27,N,48:27.5,Hw,,4,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 3 Assessment: UV Exposure Lab,28,N,07:44.5,Hw,,28.5,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,,,162.13,235,235,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,4.2: Balloon Skull Lab,30,N,NULL,Hw,,NULL,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,4.1 - 4.3: Quiz,31,N,41:25.4,Qz,,6,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,4.4: Quiz,32,N,48:40.6,Qz,,9,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,4.5: Muscle Movements in our Daily Life,33,N,NULL,Hw,,NULL,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,4.6: Soda and Osteoporosis Research Writing,34,N,24:53.1,Hw,,7.5,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 4 Assessment: Test,35,N,20:17.0,Qz,,22,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,5.1: Quiz,36,N,38:26.8,Qz,,7,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,5.4: Muscle Tissue Types Chart,37,N,16:42.7,Hw,,8.65,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,5.2 - 5.4: Quiz,38,N,19:13.0,Qz,,5,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,,,227.28,345,345,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,5.5: Naming Skeletal Muscle - Discussion Board,40,N,15:00.7,Hw,,6,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,5.6: Quiz,41,N,15:46.0,Qz,,7,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 5 Assessment: Fitness Class Poster,42,N,47:59.8,Hw,,12.38,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,6.1: Quiz,43,N,02:00.1,Qz,,6,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,6.2: Helmet Law - Discussion Board,44,N,45:51.8,Hw,,4.75,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,6.3 - 6.4: Quiz,45,N,11:22.1,Qz,,8,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,6.5: Diagramming the Nervous System,46,N,27:00.6,Hw,,7.75,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 6 Assessment: Test,47,N,33:37.9,Qz,,15,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,,,294.16,465,465,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,7.1: Quiz,49,N,31:58.6,Qz,,7,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,7.2: Virtual Eye Dissection,50,N,42:54.4,Hw,,7.75,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,22:30.7,Hw,,9.13,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,7.4: Quiz,52,N,28:21.9,Qz,,3,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,NULL,Hw,,NULL,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,8.1 - 8.3: Quiz,54,N,20:49.0,Qz,,8.33333,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,40:11.0,Hw,,5.5,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,8.5: Modeling Leptin and Obesity,56,N,NULL,Hw,,NULL,0,10,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Unit 8 Assessment: Test,57,N,30:35.1,Qz,,19,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,Final Exam,58,N,07:44.6,,,20,0,30,14:09.3
AnPhA-S116-01,66862,Approved/Enrolled,Course Unavailable at Local School,F,59.8197328,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,,,373.87333,0,625,14:09.3
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,,,523.84333,0,625,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,WORK ATTEMPTED,7,T,NULL,,,523.84333,575,575,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,0.1: Message Your Instructor,9,N,13:45.8,,,5,0,5,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,0.2: Intro Assignment - Discussion Board,10,N,15:23.3,Hw,,5,0,5,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,0.3: Intro Assignment - Submitting Files,11,N,57:09.6,Hw,,5,0,5,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,1.1: Quiz,12,N,45:48.8,Qz,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,1.2: Quiz,13,N,01:36.3,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,1.3: Create a Living Creature,14,N,07:09.4,Hw,,6,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,1.3: Create a Living Creature - Discussion Board,15,N,08:09.5,Hw,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,1.4: Negative Feedback Loop Flowchart,16,N,45:43.6,Hw,,7.75,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,1.5: Quiz,17,N,31:51.3,Qz,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 1 Assessment: Pickle Autopsy Lab,18,N,34:17.4,Hw,,29.5,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,,,97.25,105,105,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,2.1: Types of Membranes,20,N,31:29.0,Hw,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,2.2 - 2.3: Quiz,21,N,07:01.0,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,2.4 - 2.5 Quiz,22,N,04:34.8,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,2.6: Quiz,23,N,30:05.9,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 2 Assessment: Test,24,N,13:45.4,Qz,,29,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,3.1: Models of the Integumentary System,25,N,27:21.2,Hw,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,3.2 - 3.3: Quiz,26,N,20:19.1,Qz,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,3.4: Skin Twin - Discussion Board,27,N,40:52.7,Hw,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 3 Assessment: UV Exposure Lab,28,N,15:40.5,Hw,,28.5,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,,,220.75,235,235,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,4.2: Balloon Skull Lab,30,N,NULL,Hw,,NULL,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,4.1 - 4.3: Quiz,31,N,13:53.9,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,4.4: Quiz,32,N,53:30.6,Qz,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,4.5: Muscle Movements in our Daily Life,33,N,NULL,Hw,,NULL,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,4.6: Soda and Osteoporosis Research Writing,34,N,38:55.5,Hw,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 4 Assessment: Test,35,N,43:43.5,Qz,,27,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,5.1: Quiz,36,N,29:32.5,Qz,,8,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,5.4: Muscle Tissue Types Chart,37,N,51:42.3,Hw,,8.5,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,5.2 - 5.4: Quiz,38,N,10:40.4,Qz,,6,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,,,299.25,345,345,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,5.5: Naming Skeletal Muscle - Discussion Board,40,N,16:50.8,Hw,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,5.6: Quiz,41,N,48:47.2,Qz,,7,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 5 Assessment: Fitness Class Poster,42,N,42:27.0,Hw,,30,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,6.1: Quiz,43,N,29:09.6,Qz,,8,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,6.2: Helmet Law - Discussion Board,44,N,NULL,Hw,,NULL,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,6.3 - 6.4: Quiz,45,N,41:47.0,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,6.5: Diagramming the Nervous System,46,N,NULL,Hw,,NULL,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 6 Assessment: Test,47,N,19:22.1,Qz,,24,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,,,387.25,465,465,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,7.1: Quiz,49,N,27:27.4,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,7.2: Virtual Eye Dissection,50,N,25:36.7,Hw,,9.25,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,30:19.3,Hw,,10,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,7.4: Quiz,52,N,26:16.4,Qz,,9,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,10:21.3,Hw,,28.88,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,8.1 - 8.3: Quiz,54,N,02:12.1,Qz,,9.33333,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,05:38.0,Hw,,9.13,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,8.5: Modeling Leptin and Obesity,56,N,NULL,Hw,,NULL,0,10,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Unit 8 Assessment: Test,57,N,12:30.0,Qz,,25,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,Final Exam,58,N,11:24.0,,,27,0,30,12:54.0
AnPhA-S116-01,67508,Approved/Enrolled,Scheduling Conflict,F,83.8149328,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,,,523.84333,0,625,12:54.0
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,,,585.25,0,625,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,WORK ATTEMPTED,7,T,NULL,,,585.25,625,625,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,0.1: Message Your Instructor,9,N,14:34.8,,,5,0,5,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,0.2: Intro Assignment - Discussion Board,10,N,31:08.7,Hw,,5,0,5,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,0.3: Intro Assignment - Submitting Files,11,N,55:30.8,Hw,,5,0,5,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,1.1: Quiz,12,N,06:16.4,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,1.2: Quiz,13,N,48:46.9,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,1.3: Create a Living Creature,14,N,21:57.2,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,1.3: Create a Living Creature - Discussion Board,15,N,24:35.7,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,1.4: Negative Feedback Loop Flowchart,16,N,32:48.5,Hw,,6.75,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,1.5: Quiz,17,N,54:43.1,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 1 Assessment: Pickle Autopsy Lab,18,N,17:27.6,Hw,,27,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,,,98.75,105,105,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,2.1: Types of Membranes,20,N,51:58.7,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,2.2 - 2.3: Quiz,21,N,08:27.4,Qz,,9,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,2.4 - 2.5 Quiz,22,N,48:17.5,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,2.6: Quiz,23,N,01:34.6,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 2 Assessment: Test,24,N,32:51.4,Qz,,26,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,3.1: Models of the Integumentary System,25,N,05:44.6,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,3.2 - 3.3: Quiz,26,N,52:47.8,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,3.4: Skin Twin - Discussion Board,27,N,13:57.1,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 3 Assessment: UV Exposure Lab,28,N,00:51.7,Hw,,30,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,,,223.75,235,235,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,4.2: Balloon Skull Lab,30,N,53:59.9,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,4.1 - 4.3: Quiz,31,N,50:20.0,Qz,,9,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,4.4: Quiz,32,N,19:41.1,Qz,,9,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,4.5: Muscle Movements in our Daily Life,33,N,16:26.5,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,4.6: Soda and Osteoporosis Research Writing,34,N,23:47.4,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 4 Assessment: Test,35,N,32:00.7,Qz,,27,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,5.1: Quiz,36,N,51:21.8,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,5.4: Muscle Tissue Types Chart,37,N,21:28.3,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,5.2 - 5.4: Quiz,38,N,08:00.7,Qz,,8,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,,,326.75,345,345,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,5.5: Naming Skeletal Muscle - Discussion Board,40,N,12:51.0,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,5.6: Quiz,41,N,33:34.9,Qz,,8,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 5 Assessment: Fitness Class Poster,42,N,15:27.4,Hw,,28.87,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,6.1: Quiz,43,N,06:15.5,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,6.2: Helmet Law - Discussion Board,44,N,05:01.0,Hw,,8.5,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,6.3 - 6.4: Quiz,45,N,11:30.9,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,6.5: Diagramming the Nervous System,46,N,20:10.0,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 6 Assessment: Test,47,N,57:18.7,Qz,,27,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,,,439.12,465,465,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,7.1: Quiz,49,N,08:26.2,Qz,,9,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,7.2: Virtual Eye Dissection,50,N,53:12.6,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,32:32.4,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,7.4: Quiz,52,N,45:31.8,Qz,,8,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,10:43.3,Hw,,27.38,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,8.1 - 8.3: Quiz,54,N,58:29.6,Qz,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,20:34.6,Hw,,7.75,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,8.5: Modeling Leptin and Obesity,56,N,06:02.5,Hw,,10,0,10,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Unit 8 Assessment: Test,57,N,13:39.3,Qz,,29,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,Final Exam,58,N,13:51.3,,,25,0,30,15:26.7
AnPhA-S116-01,70532,Approved/Enrolled,Learning Preference of the Student,F,93.64,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,,,585.25,0,625,15:26.7
